id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,skola_m,park_m,mhd_m,lekarna_m,supermarket_m,dispozice_skore,mesto,velke_mesto,mhd_dostupnost,cenove_pasmo
649683788,Pronájem bytu 4+kk 196 m² (Podkrovní),99500,"Komunardů, Praha 7 - Holešovice",50.103226,14.44998,196.0,sreality,626.6,206.2,54.6,85.9,24.8,5,Praha 7,1,0.055,3
3963626316,Pronájem bytu 2+1 45 m² (Jednopodlažní),28500,"Preslova, Praha - Smíchov",50.074806,14.40625,45.0,sreality,276.3,420.8,95.6,218.8,124.9,3,Praha,1,0.096,3
2378384204,Pronájem bytu 2+1 51 m²,10500,"Staškova, Mohelnice",49.781372,16.926022,51.0,sreality,252.8,3134.9,96.6,638.8,513.8,3,Mohelnice,0,0.097,1
2223972940,Pronájem bytu 1+kk 52 m²,26000,"Kobližná, Brno - Brno-město",49.195362,16.610714,52.0,sreality,136.7,346.2,180.0,35.5,127.0,2,Brno,1,0.18,3
583222092,Pronájem bytu 2+1 56 m²,14000,"Panská, Olomouc",49.592861,17.253036,56.0,sreality,165.2,428.5,255.2,91.4,38.6,3,Olomouc,0,0.255,1
1645380428,Pronájem bytu 2+kk 35 m²,23000,"Kobližná, Brno - Brno-město",49.195362,16.610714,35.0,sreality,136.7,346.2,180.0,35.5,127.0,3,Brno,1,0.18,3
3877462860,Pronájem bytu 2+1 65 m²,12000,"Švermova, Polička - Dolní Předměstí",49.71719,16.258522,65.0,sreality,589.9,753.3,174.0,343.0,261.2,3,Polička,0,0.174,1
2885448524,Pronájem bytu 3+kk 70 m²,31000,"Rybnická, Brno - Nový Lískovec",49.182213,16.562529,70.0,sreality,141.6,788.2,17.5,835.4,589.4,4,Brno,1,0.018,3
3406521164,Pronájem bytu 3+kk 54 m²,18000,"Šanov, okres Znojmo",48.800888,16.378582,54.0,sreality,308.5,,1082.5,3459.3,1274.5,4,okres Znojmo,0,1.0,2
1181307724,Pronájem bytu 3+kk 80 m² (Podkrovní),31400,"Masarykova, Brno - Brno-město",49.192562,16.610332,80.0,sreality,298.7,553.6,34.3,146.9,58.5,4,Brno,1,0.034,3
745100108,Pronájem bytu 2+kk 64 m² (Podkrovní),26000,"Jakubská, Brno - Brno-město",49.196297,16.607094,64.0,sreality,387.8,447.3,81.8,51.8,107.7,3,Brno,1,0.082,3
252203852,Pronájem bytu 3+kk 93 m²,37500,"Kopečná, Brno - Staré Brno",49.190975,16.604013,93.0,sreality,45.1,267.1,131.7,132.4,146.9,4,Brno,1,0.132,3
1211777868,Pronájem bytu 2+kk 62 m² (Podkrovní),26000,"Masarykova, Brno - Brno-město",49.192562,16.610332,62.0,sreality,298.7,553.6,34.3,146.9,58.5,3,Brno,1,0.034,3
868434764,Pronájem bytu 3+1 62 m²,11000,"Česká, Most",50.49081,13.645796,62.0,sreality,337.4,536.4,410.2,402.2,562.3,4,Most,0,0.41,1
3135267660,Pronájem bytu 2+kk 37 m² (Jednopodlažní),17100,"Břetislavova, Břeclav",48.752766,16.890606,37.0,sreality,279.9,274.4,81.0,265.8,177.6,3,Břeclav,0,0.081,2
1405305676,Pronájem bytu 2+1 52 m²,14000,"28. října, Frýdek-Místek - Místek",49.669292,18.355337,52.0,sreality,537.1,209.3,15.6,1124.3,292.5,3,Frýdek-Místek,0,0.016,1
2747482956,Pronájem bytu 3+kk 94 m²,49000,"Vinohradská, Praha 2 - Vinohrady",50.077198,14.446739,94.0,sreality,89.8,607.4,129.4,143.9,179.3,4,Praha 2,1,0.129,3
4089660236,Pronájem bytu 1+kk 34 m²,13000,"Bohuslava ze Švamberka, Praha 4 - Nusle",50.059162,14.433023,34.0,sreality,336.3,507.8,184.3,140.6,99.6,2,Praha 4,1,0.184,1
2732081996,Pronájem bytu 3+kk 54 m²,14900,"Na Okraji, Hořovice",49.839367,13.914142,54.0,sreality,93.7,583.0,99.0,259.9,394.2,4,Hořovice,0,0.099,1
2261939020,Pronájem bytu 2+kk 53 m² (Jednopodlažní),21000,"Petržílkova, Praha 5 - Stodůlky",50.051113,14.348629,53.0,sreality,114.0,205.6,120.4,55.7,117.0,3,Praha 5,1,0.12,2
3787670348,Pronájem bytu 1+1 35 m²,11000,"Chebská, Mariánské Lázně",49.964813,12.700286,35.0,sreality,3962.7,237.0,30.3,123.1,62.7,2,Mariánské Lázně,0,0.03,1
918766412,Pronájem bytu 2+kk 60 m²,20000,"Hrdlořezská, Praha 9 - Hrdlořezy",50.09465,14.508362,60.0,sreality,508.4,158.4,122.5,664.6,424.1,3,Praha 9,1,0.122,2
113460044,Pronájem bytu 3+1 76 m²,17500,"Mlýnská, Prostějov",49.470657,17.106558,76.0,sreality,571.6,558.2,124.6,186.4,182.4,4,Prostějov,0,0.125,2
981291852,Pronájem bytu 2+kk 47 m²,20890,"Ruská, Praha - Praha 10",50.073318,14.467892,47.0,sreality,189.4,180.7,153.1,358.7,226.8,3,Praha,1,0.153,2
3334685516,Pronájem bytu 2+1 55 m²,13000,"Jana Zajíce, Ústí nad Labem - Severní Terasa",50.683903,14.021496,55.0,sreality,978.7,876.3,212.4,435.7,736.7,3,Ústí nad Labem,0,0.212,1
1740849996,Pronájem bytu 1+kk 32 m²,18000,"Kobližná, Brno - Brno-město",49.195362,16.610714,32.0,sreality,136.7,346.2,180.0,35.5,127.0,2,Brno,1,0.18,2
616776524,Pronájem bytu 2+kk 43 m²,18000,"Pod strání, Praha 10 - Strašnice",50.069408,14.502361,43.0,sreality,118.9,304.9,309.6,327.5,300.4,3,Praha 10,1,0.31,2
1153647436,Pronájem bytu 2+kk 71 m²,16000,"Horní lán, Olomouc - Nová Ulice",49.574883,17.233135,71.0,sreality,455.3,369.7,311.5,288.1,209.4,3,Olomouc,0,0.312,2
1407079244,Pronájem bytu 6 pokojů a více 253 m²,100000,"Ibsenova, Praha 2 - Vinohrady",50.076263,14.436539,253.0,sreality,321.8,449.8,90.0,229.2,79.7,3,Praha 2,1,0.09,3
3054523212,Pronájem bytu 3+kk 98 m²,38000,"U dětského hřiště, Praha 5 - Jinonice",50.054142,14.358758,98.0,sreality,860.4,760.5,159.6,552.9,767.9,4,Praha 5,1,0.16,3
978539340,Pronájem bytu 2+1 50 m²,14000,"Jezbořice, okres Pardubice",49.980572,15.694672,50.0,sreality,2861.3,539.9,67.4,4209.3,146.3,3,okres Pardubice,0,0.067,1
625103692,Pronájem bytu 4+kk 107 m²,55000,"Olšanská, Praha 3 - Žižkov",50.083366,14.466207,107.0,sreality,715.6,762.0,63.9,136.2,15.3,5,Praha 3,1,0.064,3
2568123212,Pronájem bytu 1+1 40 m²,19000,"Gerstnerova, Praha 7 - Holešovice",50.102966,14.426834,40.0,sreality,1343.7,1108.5,209.6,244.9,88.0,2,Praha 7,1,0.21,2
2532528972,Pronájem bytu 3+1 76 m²,27900,"Paculova, Praha 9 - Černý Most",50.106319,14.565111,76.0,sreality,600.6,479.7,113.6,492.0,95.4,4,Praha 9,1,0.114,3
4226696012,Pronájem bytu 2+kk 59 m² (Jednopodlažní),14000,"Masarykovo nám., Uherský Brod",49.02446,17.647137,59.0,sreality,2113.5,680.6,139.6,469.3,129.5,3,Uherský Brod,0,0.14,1
2616410956,Pronájem bytu 2+1 82 m²,17000,"Klavíkova, České Budějovice - České Budějovice 3",48.978836,14.469193,82.0,sreality,56.3,174.3,99.7,179.0,86.6,3,České Budějovice,0,0.1,2
2544718668,Pronájem bytu 2+1 50 m²,12000,"Páleníčkova, Kroměříž",49.29007,17.393969,50.0,sreality,857.7,106.5,48.6,217.2,890.8,3,Kroměříž,0,0.049,1
102191948,Pronájem bytu 2+kk 48 m²,10900,"Žežická, Ústí nad Labem - Krásné Březno",50.670765,14.07558,48.0,sreality,1815.7,1329.4,126.2,358.8,58.1,3,Ústí nad Labem,0,0.126,1
3951772492,Pronájem bytu 2+kk 44 m²,18000,"Nušlova, Praha 5 - Stodůlky",50.052746,14.349397,44.0,sreality,302.2,83.6,193.5,207.1,293.3,3,Praha 5,1,0.194,2
996242252,Pronájem bytu 2+kk 81 m² (Jednopodlažní),27400,"V Háji, Praha 7 - Holešovice",50.102512,14.453395,81.0,sreality,769.4,366.0,83.7,227.3,43.1,3,Praha 7,1,0.084,3
1540178764,Pronájem bytu 5+kk 120 m²,50000,"Stočesova, Praha 6 - Ruzyně",50.090744,14.298481,120.0,sreality,2061.0,356.6,216.5,624.4,644.6,5,Praha 6,1,0.216,3
4274864972,Pronájem bytu 1+kk 29 m² (Jednopodlažní),18500,"U Lihovaru, Praha 5 - Smíchov",50.053089,14.409358,29.0,sreality,56.4,984.2,180.9,965.5,625.4,2,Praha 5,1,0.181,2
4176692044,Pronájem bytu 2+1 55 m²,14000,"Foerstrova, Olomouc - Nová Ulice",49.592522,17.23444,55.0,sreality,544.2,134.4,141.1,151.9,187.2,3,Olomouc,0,0.141,1
2097304396,Pronájem bytu 1+kk 25 m²,12000,"Domažlická, Plzeň - Skvrňany",49.730911,13.319541,25.0,sreality,2798.3,803.3,100.5,1355.3,1546.4,2,Plzeň,0,0.1,1
1777550156,Pronájem bytu 2+kk 53 m² (Jednopodlažní),18800,"Malostranská, Brno - Starý Lískovec",49.163708,16.561289,53.0,sreality,765.7,416.9,113.2,543.7,565.4,3,Brno,1,0.113,2
3119727436,Pronájem bytu 3+kk 91 m²,45000,"Učňovská, Praha 9 - Hrdlořezy",50.092949,14.501494,91.0,sreality,130.1,118.1,218.2,158.3,149.9,4,Praha 9,1,0.218,3
787694412,Pronájem bytu 2+kk 56 m²,30000,"Olšanská, Praha 3 - Žižkov",50.082798,14.466343,56.0,sreality,656.2,754.6,105.3,179.2,69.9,3,Praha 3,1,0.105,3
3799638860,Pronájem bytu 1+kk 21 m² (Jednopodlažní),8872,"Jungmannova, Jablonec nad Nisou",50.724583,15.17301,21.0,sreality,161.3,36.9,106.2,244.7,151.2,2,Jablonec nad Nisou,0,0.106,1
2666742604,Pronájem bytu 1+1 51 m²,12000,"České Budějovice - České Budějovice 7, okres České Budějovice",48.959667,14.471558,51.0,sreality,344.6,194.1,50.9,127.5,282.2,2,okres České Budějovice,0,0.051,1
4164551500,Pronájem bytu 3+1 65 m²,25000,"J. Opletala, České Budějovice - České Budějovice 2",48.983513,14.444637,65.0,sreality,394.6,204.2,98.2,135.8,156.7,4,České Budějovice,0,0.098,3
1734615884,Pronájem bytu 2+kk 53 m²,14900,"Riegrova, České Budějovice - České Budějovice 3",48.97823,14.480395,53.0,sreality,204.3,427.1,209.4,230.3,85.6,3,České Budějovice,0,0.209,1
1160864588,Pronájem bytu 2+kk 62 m²,26000,"Újezd, Praha 1 - Malá Strana",50.083355,14.403654,62.0,sreality,821.1,216.2,105.1,600.7,138.8,3,Praha 1,1,0.105,3
2791723852,Pronájem bytu 2+kk 49 m²,17990,"Zlonická, Praha 9 - Letňany",50.127396,14.501723,49.0,sreality,372.0,199.8,70.0,637.2,52.4,3,Praha 9,1,0.07,2
3062383436,Pronájem bytu 1+kk 29 m²,18000,"Baarova, Praha 4 - Michle",50.050026,14.454122,29.0,sreality,942.0,686.6,177.6,139.0,142.8,2,Praha 4,1,0.178,2
1827881804,Pronájem bytu 2+1 65 m² (Jednopodlažní),16000,"Přichystalova, Olomouc",49.57972,17.272467,65.0,sreality,994.0,1037.6,221.6,1186.4,271.8,3,Olomouc,0,0.222,2
2465424204,Pronájem bytu 3+kk 57 m²,29600,"Šrobárova, Praha 10 - Vinohrady",50.075603,14.463659,57.0,sreality,18.7,496.9,127.2,50.4,177.0,4,Praha 10,1,0.127,3
819200844,Pronájem bytu 1+kk 28 m²,17990,"Bartoškova, Praha 4 - Nusle",50.062737,14.450049,28.0,sreality,287.9,505.1,210.9,237.9,63.2,2,Praha 4,1,0.211,2
836850508,Pronájem bytu 3+1 67 m² (Jednopodlažní),23000,"Jugoslávská, Brno",49.206387,16.622316,67.0,sreality,229.8,521.7,114.2,283.5,129.5,4,Brno,1,0.114,3
1847022412,Pronájem bytu 2+kk 55 m²,29900,"Radlická, Praha 5 - Radlice",50.057896,14.386574,55.0,sreality,1019.1,564.2,61.4,1038.5,248.6,3,Praha 5,1,0.061,3
3992142668,Pronájem bytu 2+kk 56 m²,23900,"Kociánka, Brno - Sadová",49.23914,16.606207,56.0,sreality,808.1,348.5,266.6,1358.0,1013.9,3,Brno,1,0.267,3
1121612620,Pronájem bytu 1+1 34 m²,9500,"Větrná, Zlín",49.235645,17.664038,34.0,sreality,273.8,642.8,182.6,237.0,435.1,2,Zlín,0,0.183,1
521683788,Pronájem bytu 1+1 41 m² (Podkrovní),19000,"Na Mlejnku, Praha 4 - Braník",50.037922,14.409584,41.0,sreality,985.7,519.8,153.3,401.3,173.1,2,Praha 4,1,0.153,2
3510510412,Pronájem bytu 6 pokojů a více 272 m²,98000,"Slunná, Praha 6 - Střešovice",50.096661,14.386849,272.0,sreality,39.6,190.3,56.8,474.1,426.8,3,Praha 6,1,0.057,3
2004829004,Pronájem bytu 3+kk 139 m²,38000,"U dětského hřiště, Praha 5 - Jinonice",50.054226,14.358835,139.0,sreality,870.0,767.6,169.7,563.5,778.5,4,Praha 5,1,0.17,3
1512465228,Pronájem bytu 4+1 151 m²,87000,"Pařížská, Praha 1 - Staré Město",50.089695,14.419237,151.0,sreality,356.4,475.0,33.8,262.4,84.9,5,Praha 1,1,0.034,3
2978944332,Pronájem bytu 2+kk 56 m²,31000,Praha 3,50.088833,14.466236,56.0,sreality,933.1,304.9,146.0,187.1,55.7,3,Praha 3,1,0.146,3
3808912204,Pronájem bytu 4+kk 115 m² (Jednopodlažní),65000,Praha 3,50.088833,14.466236,115.0,sreality,933.1,304.9,146.0,187.1,55.7,5,Praha 3,1,0.146,3
3004654412,Pronájem bytu 1+kk 33 m² (Jednopodlažní),24000,Praha 3,50.088833,14.466236,33.0,sreality,933.1,304.9,146.0,187.1,55.7,2,Praha 3,1,0.146,3
2189185868,Pronájem bytu 1+kk 29 m²,21500,Praha 3,50.088833,14.466236,29.0,sreality,933.1,304.9,146.0,187.1,55.7,2,Praha 3,1,0.146,2
2870367052,Pronájem bytu 3+1 75 m²,16500,"Na Hraničkách, Vyškov",49.28064,16.989271,75.0,sreality,571.0,1017.5,278.1,568.2,257.1,4,Vyškov,0,0.278,2
2431861580,Pronájem bytu 2+kk 65 m²,38000,"Vrtbova, Praha 4 - Nusle",50.065651,14.437565,65.0,sreality,313.9,396.4,113.7,320.5,73.1,3,Praha 4,1,0.114,3
3774038860,Pronájem bytu 2+kk 55 m² (Mezonet),27000,"Na Struze, Praha - Nové Město",50.079613,14.414741,55.0,sreality,121.9,196.0,69.6,236.8,45.8,3,Praha,1,0.07,3
3400561484,Pronájem bytu 4+kk 100 m²,36000,"Mattioliho, Praha 10 - Záběhlice",50.052296,14.513869,100.0,sreality,524.3,329.0,272.1,297.0,282.8,5,Praha 10,1,0.272,3
1374896972,Pronájem bytu 2+kk 56 m²,22000,"Písecká, Praha 3 - Vinohrady",50.077526,14.464639,56.0,sreality,62.7,624.8,145.2,213.2,25.7,3,Praha 3,1,0.145,2
299262796,Pronájem bytu 6 pokojů a více 255 m²,100000,"Ibsenova, Praha - Vinohrady",50.076439,14.436753,255.0,sreality,320.7,467.1,100.1,253.1,74.9,3,Praha,1,0.1,3
3457315660,Pronájem bytu 2+kk 71 m²,37100,"U Lihovaru, Praha 5 - Smíchov",50.053452,14.409716,71.0,sreality,25.9,943.7,224.1,924.5,621.7,3,Praha 5,1,0.224,3
888357708,Pronájem bytu 1+kk 29 m² (Jednopodlažní),17000,"Na dlouhém lánu, Praha 6 - Vokovice",50.097065,14.366266,29.0,sreality,837.0,57.8,97.4,112.1,437.8,2,Praha 6,1,0.097,2
374162252,Pronájem bytu 4+kk 134 m²,79000,"Italská, Praha 2 - Vinohrady",50.080364,14.438171,134.0,sreality,137.0,458.1,33.5,60.6,411.6,5,Praha 2,1,0.034,3
2061714252,Pronájem bytu 2+kk 36 m²,24500,"U Půjčovny, Praha 1 - Nové Město",50.08408,14.431128,36.0,sreality,24.9,926.0,129.8,219.8,87.8,3,Praha 1,1,0.13,3
247030604,Pronájem bytu 2+1 90 m²,30000,"Kolínská, Praha 3 - Vinohrady",50.077301,14.455476,90.0,sreality,120.5,308.4,134.9,284.6,76.8,3,Praha 3,1,0.135,3
1126257484,Pronájem bytu 2+kk 51 m²,24000,"Chvalova, Praha 3 - Žižkov",50.082829,14.450202,51.0,sreality,321.9,459.1,249.0,194.9,63.1,3,Praha 3,1,0.249,3
3057406796,Pronájem bytu 4+kk 75 m²,24000,"Vrchlického, Kladno - Kročehlavy",50.135418,14.120186,75.0,sreality,243.4,901.2,84.7,255.1,318.9,5,Kladno,0,0.085,3
1541620556,Pronájem bytu 1+1 34 m²,19000,"Melantrichova, Praha 1 - Staré Město",50.085468,14.420832,34.0,sreality,154.3,744.6,279.0,180.6,33.7,2,Praha 1,1,0.279,2
3420668748,Pronájem bytu 2+kk 46 m²,11000,"Trávník, Česká Třebová",49.900505,16.440973,46.0,sreality,87.6,294.3,77.9,204.7,158.6,3,Česká Třebová,0,0.078,1
1752724300,Pronájem bytu 2+kk 37 m²,16800,"Líšeňská, Brno - Židenice",49.197277,16.663321,37.0,sreality,1185.5,425.2,130.9,498.7,584.3,3,Brno,1,0.131,2
2044937036,Pronájem bytu 1+kk 27 m²,9000,"Francouzská, Ostrava - Poruba",49.823875,18.183487,27.0,sreality,369.9,162.0,114.8,610.8,278.8,2,Ostrava,1,0.115,1
508912460,Pronájem bytu 2+kk 54 m²,22000,"Jižní, Brno - Horní Heršpice",49.165646,16.620253,54.0,sreality,527.1,736.0,216.2,945.8,277.8,3,Brno,1,0.216,2
3818824268,Pronájem bytu 4+1 170 m²,79000,"Vlašská, Praha 1 - Malá Strana",50.08725,14.400266,170.0,sreality,573.6,461.5,164.3,210.1,57.9,5,Praha 1,1,0.164,3
3893183308,Pronájem bytu 1+1 38 m²,12500,"Vondrákova, Brno - Bystrc",49.223083,16.528175,38.0,sreality,420.0,301.4,189.3,313.4,132.8,2,Brno,1,0.189,1
2680767308,Pronájem bytu 3+1 94 m²,48500,"Šaldova, Praha 8 - Karlín",50.093563,14.455378,94.0,sreality,753.0,140.2,199.5,99.1,18.0,4,Praha 8,1,0.2,3
1652573516,Pronájem bytu 4+1 170 m²,79000,"Vlašská, Praha 1 - Malá Strana",50.08709,14.40005,170.0,sreality,562.3,444.9,151.6,233.6,42.9,5,Praha 1,1,0.152,3
3923985228,Pronájem bytu 2+kk 35 m²,17000,"Cesta brigádníků, Kralupy nad Vltavou - Lobeček",50.252777,14.314976,35.0,sreality,442.3,1398.6,280.4,450.6,230.1,3,Kralupy nad Vltavou,0,0.28,2
249774924,Pronájem bytu 4+1 82 m²,20000,"Lažánky, okres Brno-venkov",49.278946,16.388063,82.0,sreality,3278.0,2520.9,22.1,3470.5,2218.1,5,okres Brno-venkov,1,0.022,2
743441228,Pronájem bytu 4+1 282 m²,100000,"Ibsenova, Praha 2 - Vinohrady",50.076263,14.436539,282.0,sreality,321.8,449.8,90.0,229.2,79.7,5,Praha 2,1,0.09,3
4276306764,Pronájem bytu 2+1 63 m²,12500,"Štěpnická, Uherské Hradiště",49.067474,17.446997,63.0,sreality,404.7,1303.1,35.3,218.9,194.4,3,Uherské Hradiště,0,0.035,1
534987596,Pronájem bytu 1+1 26 m²,7500,"Vrchní, Brno - Bosonohy",49.176308,16.528233,26.0,sreality,1061.2,1548.8,178.0,1823.4,405.1,2,Brno,1,0.178,1
1187050316,Pronájem bytu 5+1 265 m²,125000,"Újezd, Praha 5 - Malá Strana",50.07962,14.40458,265.0,sreality,491.5,453.0,99.9,399.5,99.8,5,Praha 5,1,0.1,3
33829708,Pronájem bytu 4+1 178 m²,90000,"Vlašská, Praha 1 - Malá Strana",50.086987,14.399886,178.0,sreality,553.6,434.9,143.1,249.9,36.7,5,Praha 1,1,0.143,3
2531787596,Pronájem bytu 2+1 54 m²,13500,"Těšínská, Frýdek-Místek - Frýdek",49.680599,18.354746,54.0,sreality,753.5,389.2,98.3,221.2,352.9,3,Frýdek-Místek,0,0.098,1
753091404,Pronájem bytu 2+kk 65 m²,14622,"U Nemocnice, Ostrava - Petřkovice",49.871452,18.257139,65.0,sreality,2167.3,639.7,56.5,315.9,1168.7,3,Ostrava,1,0.056,1
2632139596,Pronájem bytu 2+kk 54 m²,23900,"Žitná, Hostivice",50.061035,14.244115,54.0,sreality,840.1,899.1,162.4,1228.1,121.0,3,Hostivice,0,0.162,3
1038304076,Pronájem bytu 1+1 42 m²,12900,"Větrná, Zlín",49.235645,17.664038,42.0,sreality,273.8,642.8,182.6,237.0,435.1,2,Zlín,0,0.183,1
3085923148,Pronájem bytu 2+kk 56 m²,35000,"Italská, Praha 2 - Vinohrady",50.080364,14.438171,56.0,sreality,137.0,458.1,33.5,60.6,411.6,3,Praha 2,1,0.034,3
4012376908,Pronájem bytu 4+kk 178 m²,90000,"Vlašská, Praha 1 - Malá Strana",50.087029,14.397043,178.0,sreality,359.1,506.3,52.5,94.1,173.4,5,Praha 1,1,0.052,3
747729740,Pronájem bytu 5+1 286 m²,125000,"Újezd, Praha 5 - Malá Strana",50.079578,14.40447,286.0,sreality,484.7,462.1,104.0,393.9,107.0,5,Praha 5,1,0.104,3
228684620,Pronájem bytu 4+1 120 m²,61113,"Hradešínská, Praha 10 - Vinohrady",50.07336,14.4546,120.0,sreality,144.3,695.2,199.7,278.2,192.4,5,Praha 10,1,0.2,3
2620420940,Pronájem bytu 4+1 305 m²,97780,"Ibsenova, Praha 2 - Vinohrady",50.076263,14.436539,305.0,sreality,321.8,449.8,90.0,229.2,79.7,5,Praha 2,1,0.09,3
2402317132,Pronájem bytu 5+1 171 m²,134448,"Ibsenova, Praha 2 - Vinohrady",50.07626,14.43639,171.0,sreality,330.6,451.3,80.3,225.3,89.8,5,Praha 2,1,0.08,3
3823321932,Pronájem bytu 1+1 38 m² (Podkrovní),17000,"U Nového dvora, Praha 4 - Lhotka",50.018581,14.44928,38.0,sreality,1531.6,539.1,144.9,456.0,333.9,2,Praha 4,1,0.145,2
1529901900,Pronájem bytu 3+kk 134 m²,40000,"Jindřicha Plachty, Praha 5 - Smíchov",50.070469,14.40747,134.0,sreality,607.3,701.7,210.4,250.2,137.5,4,Praha 5,1,0.21,3
1400857420,Pronájem bytu 1+kk 34 m²,12500,"Na Zlaté stoce, České Budějovice - České Budějovice 2",48.97644,14.456741,34.0,sreality,151.7,775.4,148.9,569.0,260.5,2,České Budějovice,0,0.149,1
2598064972,Pronájem bytu 1+1 41 m²,9500,"Dobrovodská, České Budějovice - České Budějovice 4",48.977928,14.489336,41.0,sreality,228.8,610.1,74.6,366.6,385.9,2,České Budějovice,0,0.075,1
3755692876,Pronájem bytu 1+kk 19 m²,7990,"Dobrovodská, České Budějovice - České Budějovice 4",48.977985,14.489426,19.0,sreality,232.8,610.8,69.7,374.5,393.7,2,České Budějovice,0,0.07,1
1357071180,Pronájem bytu 3+1 90 m²,17000,"Šunychelská, Bohumín - Nový Bohumín",49.911247,18.357218,90.0,sreality,745.3,831.1,176.0,652.7,284.4,4,Bohumín,0,0.176,2
3236119372,Pronájem bytu 2+kk 66 m²,17600,"Rubínová, Plzeň - Újezd",49.755707,13.436696,66.0,sreality,1722.9,1068.9,118.3,1090.3,80.9,3,Plzeň,0,0.118,2
2625200972,Pronájem bytu 1+1 43 m² (Jednopodlažní),10000,"Horní, Ostrava - Hrabůvka",49.777885,18.250542,43.0,sreality,670.8,229.9,145.6,71.7,158.0,2,Ostrava,1,0.146,1
2984461132,Pronájem bytu 2+kk 40 m²,22000,"Žitomírská, Praha 10 - Vršovice",50.070126,14.456965,40.0,sreality,344.5,349.5,129.7,112.9,85.2,3,Praha 10,1,0.13,2
3521332044,Pronájem bytu 1+kk 23 m²,10800,"Cejl, Brno - Zábrdovice",49.19886,16.622532,23.0,sreality,371.7,293.1,202.3,329.6,75.7,2,Brno,1,0.202,1
596333388,Pronájem bytu 2+kk 52 m²,15000,"Pražského povstání, Benešov",49.790981,14.697588,52.0,sreality,,1097.0,207.3,1025.6,2882.8,3,Benešov,0,0.207,1
2748535628,Pronájem bytu 3+1 110 m²,39000,"Malostranské náměstí, Praha 1 - Malá Strana",50.088531,14.404167,110.0,sreality,368.9,387.8,38.4,141.4,122.2,4,Praha 1,1,0.038,3
1189299020,Pronájem bytu 3+kk 90 m²,18000,"Skuherského, České Budějovice - České Budějovice 3",48.980927,14.476144,90.0,sreality,232.7,362.2,119.5,383.9,236.3,4,České Budějovice,0,0.12,2
710898508,Pronájem bytu 2+1 62 m²,12000,"SNP, Ústí nad Labem - Ústí nad Labem-centrum",50.667931,14.03978,62.0,sreality,256.6,1150.9,273.8,666.4,95.3,3,Ústí nad Labem,0,0.274,1
3167773516,Pronájem bytu 3+1 72 m²,11000,"V Oblouku, Ústí nad Labem - Krásné Březno",50.668884,14.06568,72.0,sreality,1408.3,618.1,167.4,742.1,555.2,4,Ústí nad Labem,0,0.167,1
1692615500,Pronájem bytu 1+kk 28 m²,25200,"Veletržní, Praha 7 - Bubeneč",50.10162,14.430485,28.0,sreality,1215.3,1181.9,91.4,28.7,69.7,2,Praha 7,1,0.091,3
635650892,Pronájem bytu 1+kk 25 m²,13000,"Osvobození, Praha 6 - Suchdol",50.132839,14.378885,25.0,sreality,288.2,191.7,92.0,407.8,113.6,2,Praha 6,1,0.092,1
1172521804,Pronájem bytu 3+kk 115 m²,60000,"Karla Engliše, Praha 5 - Smíchov",50.070404,14.402073,115.0,sreality,557.2,506.5,111.0,81.3,74.6,4,Praha 5,1,0.111,3
2673111884,Pronájem bytu 3+kk 75 m²,40000,"Vlašská, Praha 1 - Malá Strana",50.087029,14.397043,75.0,sreality,359.1,506.3,52.5,94.1,173.4,4,Praha 1,1,0.052,3
974340940,Pronájem bytu 2+1 55 m²,18500,"Úvoz, Brno - Staré Brno",49.197975,16.593828,55.0,sreality,424.8,174.9,59.3,239.5,116.2,3,Brno,1,0.059,2
632145228,Pronájem bytu 1+kk 35 m²,15000,"Zahradnická, Brno - Staré Brno",49.186893,16.597755,35.0,sreality,193.5,87.0,201.9,278.3,198.5,2,Brno,1,0.202,1
3573674828,Pronájem bytu 1+kk 38 m²,17000,"Bratislavská, Brno - Zábrdovice",49.200512,16.624556,38.0,sreality,318.4,277.1,115.0,106.2,97.0,2,Brno,1,0.115,2
2108707660,Pronájem bytu 3+kk 72 m²,17990,"Tlapákova, Ostrava - Hrabůvka",49.781887,18.258141,72.0,sreality,36.6,162.4,239.3,342.6,167.9,4,Ostrava,1,0.239,2
2853389132,Pronájem bytu 3+1 75 m²,14000,"Dukelských bojovníků, Znojmo",48.84074,16.063675,75.0,sreality,421.2,1611.9,11.4,158.8,371.9,4,Znojmo,0,0.011,1
2333295436,Pronájem bytu 1+kk 34 m²,21990,"Modrého, Praha 9 - Hloubětín",50.105843,14.524199,34.0,sreality,770.4,538.9,225.3,937.7,357.5,2,Praha 9,1,0.225,2
3675472716,Pronájem bytu 2+kk 38 m² (Mezonet),14500,"bratří Sapáků, Brno - Líšeň",49.201138,16.671452,38.0,sreality,1261.6,633.6,67.9,666.3,280.9,3,Brno,1,0.068,1
